App,ID,Author,Date,Rating,Helpful Count,Review,,
Skype,2091, Eddie Adeoye ," June 6, 2020 ",4,1,  A competent App. Good and large coverage with relatively lower data consumption. Thanks Skype Team. God bless you.,,
Skype,2092, Jayshree Das ," May 28, 2020 ",1,0,  It was better before.. now it is too complicated.. and many things are not free.,,
Skype,2093, shivendra dhar ," July 28, 2020 ",5,0,  It is a good app 👍 for video calling. It's also better than watsapp for chatti,,
Skype,2094, Gadget Gremlin ," April 27, 2020 ",5,3,  Works great. Any problems we have had are due to our internet connection issues and nor Skype. Love this app.,,
Skype,2095, Mark Brough ," May 19, 2020 ",2,0,"  Starts up automatically and goes full-page whenever I start my tablet, because this crappy little app thinks it is the most important thing in my life.",,
Skype,2096, Popupkiller ," May 8, 2020 ",2,2,"  Is skype dying? I seem to only get notifications of new messages when I have skype open on my pc. If I dont, I have to look for them myself, and the app doesnt update.",,
Skype,2097, Helen Suarez ," September 2, 2020 ",1,0,  Y bcoz i cant now to open my skype bcoz of Microsoft code in my no. That i used it skype never to tell about this b4 they did this my no. That i used is expired i used it till then of August now it needs to get code how i csn get if my no. That i used was expired now i cant get all my contacts there...Full ReviewY bcoz i cant now to open my skype bcoz of Microsoft code in my no. That i used it skype never to tell about this b4 they did this my no. That i used is expired i used it till then of August now it needs to get code how i csn get if my no. That i used was expired now i cant get all my contacts there.,,
Skype,2098, William Espinoza ," April 22, 2020 ",1,3,  If you have multiple xbox live or Microsoft profiles due to having kids or multiple xbox systems forget about using Skype. The sign in process is a nightmare every time.,,
Skype,2099, Nikhil Raj ," May 9, 2020 ",2,0,"  Automatically changes my appearance status from ""Invisible"" to ""Available"" while using on both phone & pc simultaneously, please fix this bug.",,
Skype,2100, D4rK ," April 26, 2020 ",5,3,"  Very good app, need more performance, video and audio optimizations but is good, thanks Microsoft Corporation!",,
Skype,2101, Uddipan Kalita ," June 27, 2020 ",1,1,"  App is hanging too much whenever I want to see recordings. Can't pause it, neither can use the video slider. The whole screen stops responding",,
Skype,2102, Yutagon ," April 23, 2020 ",1,4,"  Other side cant hear me at all, despite me saying the same thing countless times. Facebook messenger is so much better for trying to do calls over this.",,
Skype,2103, jake L ," June 11, 2020 ",1,0,"  Terrible, paid for the phone service basically got ripped off. It NEVER works kicks me off of calls and blames my network (which I happen to know for a fact isn't the problem)... Its really too bad because until I paid for it, it worked well. How the f@#$ does that make any sense?",,
Skype,2104, Lucky Flores ," June 24, 2020 ",1,3,"  AUTOMATIC CALL ANSWER FEAUTURE ON SAMSUNG GALAXY NOTE 9 STOPPED WORKING, YOU CAN ONLY RECEIVE AUTOMATIC CALLS WHEN THE APP IS OPEN. IT WAS VERY USEFUL FOR ME AS A DRIVER WHEN IT CAN ANSWER AUTOMATICALLY WHEN YOUR DRIVING. BUT NOT ANYMORE.",,
Skype,2105, Rhakesha Fletcher ," August 7, 2020 ",5,0,  It's so nice doesn't glitch I love it I have looked for a good app for a long time and here it is,,
Skype,2106, MAYA LYTRAS ," July 2, 2020 ",5,0,  Perfect working for calls and video calls between UAE and Switzerland.,,
Skype,2107, Adelyne Aprilia ," July 11, 2020 ",3,0,  I used this app daily. But my problem for this latest update is I GOT NO NOTIF. I should open the apps to get the messages. Very funny.,,
Skype,2108, Lalith Shravan Guruprasad ," July 14, 2020 ",3,0,  Great everything. Amazing UI. Not a good user base. �,,
Skype,2109, Ahmad Zaini ," May 13, 2020 ",2,0,"  So laggy, unresumed attachment download, cannot download on background (if you open another chat, the download will stopped).",,
Skype,2110, tamara lee ," July 8, 2020 ",5,1,"  I love the clarity 💜, I love the 15 minutes 🎶they give me from the correctional detention center�",,
Skype,2111, Andre Wright ," May 19, 2020 ",5,1,"  Good clarity, good sound, easy to download and easy to use",,
Skype,2112, say seakleng ," June 16, 2020 ",2,2,  Should improve application performance and add checking login devices so users can check them and logout any unexpected sessions where they left off. I really appreciate for this wonderful sns.,,
Skype,2113, Raquel Siemens ," June 14, 2020 ",4,0,"  Functional, busy layout hard for a newbie to understand subscriptions/cancelling on when upgrading to a new one.",,
Skype,2114, DHEERAJ Kumar ," May 2, 2020 ",1,2,  Don't work easily . When I lastely summarise the same process it needs new password. Just wastage of time.,,
Skype,2115, Ragnar Doerwald ," April 28, 2020 ",5,3,  When Microsoft took over Skype they really messed it up but now they're much better I could actually have a good video conversation like a used to have before Microsoft.,,
Skype,2116, Mona Lisha ," August 21, 2020 ",4,1,  Good app but there is no option for personal chat with each other,,
Skype,2117, Dawn Zeedyk ," June 25, 2020 ",5,5,  I recommend using Skype to keep in touch with loved ones you cannot visit in person. Its easy to use. I am so thankful for being able to videochat with my Mom during this social distancing period. It is a blessing to be able to talk & see her & know that she is doing well even while I can't visit he...Full ReviewI recommend using Skype to keep in touch with loved ones you cannot visit in person. Its easy to use. I am so thankful for being able to videochat with my Mom during this social distancing period. It is a blessing to be able to talk & see her & know that she is doing well even while I can't visit her in person.,,
Skype,2118, A Google user ," July 6, 2020 ",5,0,"  I have experience on a few other apps, but from my point of view the skype is the best .",,
Skype,2119, Rajkumari Mehta ," August 19, 2020 ",1,1,  1)So many bugs 2)Can't download videos 3)Can't operate videos Etc and many mores 😡😡😡😡,,
Skype,2120, Brooklyn Beloved ," August 18, 2020 ",1,1,  No tech support what so ever....if you purchase a subscription an need assistance the only thing that can be done is cancel an lose the money.,,
Skype,2121, Mariano Real ," June 22, 2020 ",4,4,  It works as you would expect and resembles well the desktop version. I find it a little unintuitive some times that's why the four stars,,
Skype,2122, Andrea Mor ," June 16, 2020 ",1,0,"  Calls ring with a big delay compared to desktop app, often resultoling in the caller hanging up. Chat message notifications are rarely shown, if ever.",,
Skype,2123, Kathy Bobbs ," May 12, 2020 ",1,0,  Where did my other skype go? When I signed i with microsoft I lost all current conversations. I dont like the app anymore. Erased my history with friends . No instructions how to get history back.,,
Skype,2124, Ernest Ortsin ," May 6, 2020 ",5,2,  Excellent! It makes group work easy because it gives you the opportunity to organise conference calls and share documents.,,
Skype,2125, Trent Madej ," June 5, 2020 ",4,2,  One problem is my friend always gets logged out of this for some random reason. Please fix this so it doesn't happen again.,,
Skype,2126, Amarjit Kaur ," June 21, 2020 ",5,2,  I always use Skype to my family overseas and I enjoy using it. It's affordable and clear reception is available.,,
Skype,2127, Garfield George ," May 11, 2020 ",5,1,  Excellent and secure platform to do voice and video presentation and use as a conference platform.,,
Skype,2128, Kevin Boles ," June 29, 2020 ",5,1,"  The only thing that I can see wrong is you can't get people that are live or chatting live, can't figure it out",,
Skype,2129, Stoyan Stoyanov ," September 11, 2020 ",5,1,  Best sound and video quality of all apps.,,
Skype,2130, Lile Rodriguez ," May 13, 2020 ",5,1,  Hear other voices and can't hear the person I'm talking to. Other wise it's pretty good,,
Skype,2131, akram hossain ," May 1, 2020 ",1,2,  I am not getting notification sound in all group wise chat.some group from getting notification sound some group it silent.i cannot understand if a message came here..and i am try to change all setting its ur technical prblm.now give me solution,,
Skype,2132, MB Qasmi ," June 29, 2020 ",5,0,  We are using it for our online classes and it is comparatively better than it's counter part software/ apps for the same purpose. Thank you Team Microsoft.�,,
Skype,2133, Amit Rajdev ," May 12, 2020 ",2,0,  Nice 😐 but screen and voice system is not at all good this is only can used by 20 to 25 people not more then this result is 50 -50.................yes🤐🤐�,,
Skype,2134, Chandrima Ghosh ," June 20, 2020 ",5,2,"  I am a student and I'll be giving my boards this year and as per the govt. Instructions we have to study online. Our first online study application recommended by our school was Zoom, though being known it was a chinese app. We used to face many network problems. Now we are using Skype. And I feel v...Full ReviewI am a student and I'll be giving my boards this year and as per the govt. Instructions we have to study online. Our first online study application recommended by our school was Zoom, though being known it was a chinese app. We used to face many network problems. Now we are using Skype. And I feel very easy and comfortable to use this app. Thanks Microsoft",,
Skype,2135, Ivan Legkodymov ," May 17, 2020 ",3,0,"  Sometimes messages received with delay. The user's status (available, away) can be shown incorrect.",,
Skype,2136, Thutrang Tranthi ," June 15, 2020 ",1,1,"  Who can help me with my problem please? I've tried to create a new account or recover an old one but when it comes to be received the code from phone number, I couldn't get any one. Then I tried over and over, now I have to wait for another day to do it again. I'm exhausted. Please help me! �",,
Skype,2137, Rahul Agare ," April 29, 2020 ",4,1,"  App is good. While video or media Downloading,the status of download does not shows in notification panel. Update the same so we can check our downloading status.",,
Skype,2138, Gus Aren ," May 16, 2020 ",5,1,"  I use it for family and for work. It is reliable and dependable, maintains the connection and I like knowing it is secure",,
Skype,2139, Joe LaJuett ," April 28, 2020 ",2,0,  To manyyyyyy spam calls. Multible calls everyday and i just got the number a few weeks ago and very few people have it. The spam calls started just days after getting a new number. Truthfully i would prefer to get a full refund (paid for a full year). Call quality is always good but im going to have...Full ReviewTo manyyyyyy spam calls. Multible calls everyday and i just got the number a few weeks ago and very few people have it. The spam calls started just days after getting a new number. Truthfully i would prefer to get a full refund (paid for a full year). Call quality is always good but im going to have to delete the app.,,
Skype,2140, Laras Yuniar ," May 2, 2020 ",5,2,"  I really like the quality of everything! The quality of video is very nice, the cutie moving emojis, i just regretting why i just use the skype now hehe anyway thx i love skype so much�",,
Skype,2141, A Google user ," May 29, 2020 ",5,1,"  Skype continues to be great, new features like translation and subtitles. still stable",,
Skype,2142, ankita bhardwaj ," May 9, 2020 ",1,0,  I m giving classes through this While sharing screen the video is visible but not audible .. I Also reported a problem But find no solution !!,,
Skype,2143, Anthony Brereton ," May 21, 2020 ",5,0,"  This App. i have found it to rival L.A.N. telephone services. Talk is so clear, but moer than local land lines, I have video & text. Who can ask for anything more? Thanks SKYPE.",,
Skype,2144, Manish Agarwal ," June 13, 2020 ",3,0,  The only reason why i rated this app 3 is because during a conference call someone can remove us from the call or mute us without knowing who did this bad job i kindly request the app developers to solve this serious problem of mine,,
Skype,2145, Govindarajan Balakrishnan ," July 22, 2020 ",2,0,  Irritating... nt at all functioning fast often video and audio r nt getting sync...,,
Skype,2146, Diana Walsh ," August 19, 2020 ",5,0,  Very good though at times skype goes crazy probably due to overload in users,,
Skype,2147, Alhaji Mega ," May 26, 2020 ",1,5,"  Skype is so sad...it doesn't have languages like Finnish, Romania , Czech and many more on the translator makes it hard to communicate with foreigners..",,
Skype,2148, prabhat ranjan dubey ," May 12, 2020 ",2,1,  I have used this app for meeting and online classes but there is no option that provide facilities to write over screen or any kind of white board with which we can explain our maths questions on screen .,,
Skype,2149, clare Payton ," April 30, 2020 ",5,2,"  Managing to Skype with my octogenarian parents, so it's easy enough for them and we can add in other family members to our chat too! Perfect! good quality vision and sound , no issues !",,
Skype,2150, Dinesh kumar ," July 9, 2020 ",1,0,  Cheaters.Skype phone call not work but they deduct my credit.I lost more money due to this issue.Mobile network and wifi skype not working in anything.This app is waste.,,
Skype,2151, Lori Darroch ," May 29, 2020 ",5,2,  This worked well for my violin lessons in lockdown. Very consistent.,,
Skype,2152, Efosa Oni Edigin ," May 2, 2020 ",5,3,  It's really good and audibly clear to hear. The video quality is great too.,,
Skype,2153, Simon Perry ," May 6, 2020 ",1,1,  Not working on my device. When I click on open I get a message saying no internet connection.,,
Skype,2154, Victoria Felder ," May 24, 2020 ",4,4,  If you have a stable wifi connection this is a great alternative to one on one calls and messaging.,,
Skype,2155, Kamaal ," July 9, 2020 ",5,0,"  Great video and audio calling, excellent experience.",,
Skype,2156, Satish B ," June 19, 2020 ",2,0,  Searching keywords is not efficient. Getting 0 result when I search but keywords are there in the chat history. Fix it in mobile and PC version.,,
Skype,2157, mahshid mirmotahari ," August 9, 2020 ",5,0,  Skype is pretty practical application,,
Skype,2158, Colin Caines ," May 8, 2020 ",4,0,"  Very good call, a very small amount of distortion, but still clear",,
Skype,2159, Miguel DeJesus ," May 16, 2020 ",5,2,  Great overall. Constant video and audio flow depending on your sources output. Good for conference calls as well.,,
Skype,2160, Peg Utting ," May 17, 2020 ",4,0,  Very clear picture. Need to get to know how it all works. Sound could be louder.,,
Skype,2161, Chetan Malondkar ," May 22, 2020 ",5,6,  Best video calling app other than Hangouts. Excellent for both home and office use.,,
Skype,2162, Anushka Mukherjee ," May 25, 2020 ",4,3,  It is a very good vedio calling app but has only one problem that is other participate remove another one due to which it create problem in taking class continuesly plz try to improve it or only make host to add or remove participates,,
Skype,2163, Leah Scott ," August 23, 2020 ",5,0,  I can basically use the app for calls like school calls with is what I need rii now since am on quarantine.,,
Skype,2164, Philip Hill ," August 12, 2020 ",5,0,"  Excellent tonight, usually have sound issues, but great this time",,
Skype,2165, Bradley Torres ," September 18, 2020 ",1,0,  No longer works for galaxy note10 plus,,
Skype,2166, Kendra Gail ," April 21, 2020 ",1,4,"  I've been very disappointed with Skype in the past few years as Zoom and WhatsApp have push ahead in efficiency, compatibility and far less glitches.",,
Skype,2167, Adwoa Aqua ," May 12, 2020 ",5,1,"  Very helpful app... No annoying ads, no bad connection, nothing of the sort. Everything's good.",,
Skype,2168, Sherleen Multani ," May 25, 2020 ",1,3,  When you're trying to use the app it will log you out and sometimes you don't remember your password and then it just annoys you because sometimes you need to do an important meeting,,
Skype,2169, Rocket Ragul ," June 7, 2020 ",2,2,  It always logs out when not in use and tells there is a problem in Microsoft account.I have logged in with three accounts and got logged out.Unable to login again.I have create a new account everytime.Please fix that error,,
Skype,2170, Mahuya Baur ," June 4, 2020 ",2,0,  Skype is good but it does not allows many participants to have video conference at a time...its limit is only 50,,
Skype,2171, abhijit nandi ," June 16, 2020 ",2,0,"  Any one can remove others, it should not be. Only allow host to do the same. This is the biggest problem with Skype.",,
Skype,2172, Soul Aditya ," May 27, 2020 ",2,0,  Skype is a good application... But when anyone is removing from a call its name is not shown..... Please give this feature.... With a new update...,,
Skype,2173, Andrew Lannutti ," June 15, 2020 ",5,0,"  this is a Great app, I like to call family and friends on it. it's great for times when you can't talk in person.",,
Skype,2174, Tia White ," August 14, 2020 ",5,0,  Love using Skye to talk to my friends.,,
Skype,2175, Hina Meraj ," June 1, 2020 ",5,1,  It's a good app for chatting or meeting and I have a problem it freezes when your in a call but I still give it 5 stars,,
Skype,2176, Duchess Fortified ," July 18, 2020 ",1,0,  Ive changed my password so many times and had it hooked to my cell i still cant get into my skype. I would not rely on this,,
Skype,2177, ramesh te ," July 17, 2020 ",5,0,  Very good and found very useful for conducting classes and meetings,,
Skype,2178, madhuri adwani ," April 28, 2020 ",2,0,  Can't take the load when three or more people chat together. Actually it sucks. In this tech age. This is a nightmare,,
Skype,2179, SRINJINI KARMAKAR ," May 1, 2020 ",5,2,  It's an awesome app ..u all should download it..it's having all types of facilities..I loved it and now also I am in regular touch with this app..love you ❤️ s,,
Skype,2180, WORK N PLEASURE ," August 18, 2020 ",5,0,  Excellent video call...and quicker then any other app I have tried,,
Skype,2181, Don't Miss it ," July 30, 2020 ",5,0,  Its so good as compare to zoom and google meet. It give us chating And message data and picture are store in his app like whatsapp,,
Skype,2182, Shewan Hirusha ," May 14, 2020 ",5,1,  It is very good but when someone has been kicked it is saying you have been kicked by a participant pls fix it so that we can see who kicked who😘,,
Skype,2183, Sola Oris ," June 29, 2020 ",4,0,"  Good feel, good voice, but the app is slow in coming up.",,
Skype,2184, Miguel Pauleta ," June 17, 2020 ",3,1,"  Consumes more power than a USB 2 charger can output, the file upload is clunky, but the call quality is good",,
Skype,2185, Cahal F Murphy ," June 20, 2020 ",3,2,  Used to be great. Phone quality excellent. More difficult to navigate. More problems.,,
Skype,2186, kshama dubey ," August 17, 2020 ",4,0,  Over all its very good but sometime voice is not coming clearly,,
Skype,2187, Barbara Gonzalez ," June 12, 2020 ",4,1,  Most of the time the reception is good. Once in a blue moon a call drops. The audio is good.,,
Skype,2188, Sharma Akshat ," June 10, 2020 ",1,0,  Gets log out automatically and can't login easily . After too many login it's shows something went wrong .... Thank you,,
Skype,2189, Mohammed Arkham ," July 31, 2020 ",5,0,  Skype is always good for business communication industry.,,
Skype,2190, khalid ibn Javid ," July 30, 2020 ",5,0,  Quality is very good with easy accessibility and no codes or IDs needed�,,
Skype,2191, Asmaa Yousuf ," June 16, 2020 ",3,0,  The app is very good but sometimes the sound quality is bad and it's hard to add contact names,,
Skype,2192, Todd Fielder ," June 13, 2020 ",5,0,"  It works exceptionally well on pixel 2, perfect integration and call quality. The more that other users become familiar with using it the more useful Skype becomes.",,
Skype,2193, Steve Craine ," April 26, 2020 ",5,2,  Super app. During Corona virus using my tablet to speak with my son and granddaughter. Much better than using mobile apps.,,
Skype,2194, R. Shiv Tarangini ," June 1, 2020 ",4,0,  Best voice quality but it's a little too loud sometimes.,,
Skype,2195, Aladdin Alhaffar ," April 21, 2020 ",3,2,  It should be able to work in split screen mode and the user interface should be simpler especially with the contacts in the dark mode,,
Skype,2196, Debasish Datta Mazumdar ," July 1, 2020 ",1,0,  Account gets signed out. frequently needs to be installed for re signing,,
Skype,2197, Evangelos Meintasis ," May 12, 2020 ",4,1,  Great image and sound quality. Sometimes it is not responding !,,
Skype,2198, Naga Santosh ," May 3, 2020 ",1,0,  Skype in Sony bravia kdl-w 950d TV is not support. Video calling is very basic need to connect with my family. Tried apk install still same. Fix it asap,,
Skype,2199, Ralph Stone ," September 16, 2020 ",1,0,  It cost money to get a call to anyone.. or why do they have a Free app. Didn't know that it was going to cost to get it... You can have it for nothing but use it cost money...,,
Skype,2200, Rorisang Modiba ," June 4, 2020 ",2,1,"  The video quality is good however, the ringtone and calling tone is too loud, can an option be added to reduce this.",,
Skype,2201, Travis Bowman ," May 24, 2020 ",5,5,  It is nice that it records video but I wish that Skype would keep it longer than 30 days That would help a lot,,
Skype,2202, PA ," May 21, 2020 ",5,7,  Skype is amazing. It provides the most beautiful opportunity to see someone over seas and chat face-to-face. I'm very grateful for this app.,,
Skype,2203, Charly Kokou YEVI ," May 6, 2020 ",5,2,  I'm having a wonderful experience with skype in this shutdown. I can call my students and have class with them without any problem.,,
Skype,2204, Sagarika Mohanty ," June 3, 2020 ",5,0,  This app is very good for video calls and videos are very clear.........................................................................................................................................,,
Skype,2205, Bappaditya Nath ," May 6, 2020 ",1,0,"  I can't join a call because it hangs. No option like mute/unmute, video on/off is working.",,
Skype,2206, Biki Bala ," May 10, 2020 ",5,1,"  Good app, using for official usage to connect people over the world. Free and fast.",,
Skype,2207, Tom Christison ," August 9, 2020 ",5,0,  Very good through the long conversation.,,
Skype,2208, Travis Donselman ," May 16, 2020 ",4,0,  Works well overall. Connection can be choppy sometimes even when the wifi is strong.,,
Skype,2209, Just D ," August 5, 2020 ",2,0,"  Please, give us a new update. I didnt get any notification at all before i open the app.",,
Skype,2210, Shankar Naik ," April 26, 2020 ",5,0,  Excellent quality both video and audio .I strongly recommend it for internet calling.,,
Skype,2211, Paul Jeffery ," May 5, 2020 ",4,0,"  I use Skype for remote piano lessons, the sound quality can be quite poor.",,
Skype,2212, Stephen Evans ," June 1, 2020 ",4,2,"  Fast at sending messages and other media. Good video quality and sound. good range of emojis, gifs etc",,
Skype,2213, Shrinivas Wange ," June 28, 2020 ",3,0,  Very useful and beautiful app for video conferencing but 3⭐ because no option for background change on Android smartphones. Please make an update that provides background change on smartphones also. @Skype #Sky,,
Skype,2214, R B ," May 17, 2020 ",1,1,  Doesn't work on Alcatel Pixy 3. Video at other end just broken-up lines but works OK on other phones.,,
Skype,2215, Opoku John ," April 21, 2020 ",5,2,  The app is really good. Besides the network connection is correct. I don't know what to say . I have been using for my business. Thank you for inventing this app,,
Skype,2216, Anupam Dixit ," June 19, 2020 ",5,0,  Best professional messaging and information exchange app in the market. Thumbs up to MS for their great work.,,
Skype,2217, Michael Meyer ," April 29, 2020 ",5,2,  Stellar thank you! Keep up the great design! It's more of the next best thing since sliced bread than Little Caesars lol (sorry Sliced Bread)!,,
Skype,2218, S Samyuktha ," May 12, 2020 ",5,1,"  Very happy to see, hear and talk to others! However all calls are not successful!",,
Skype,2219, ken kanowitz ," June 1, 2020 ",5,1,"  Works great, allows me to call anywhere in the world over wifi.",,
Skype,2220, Wade Niekerk ," May 5, 2020 ",4,0,  Meeting participants are having problems hearing video audio on shared screen on android device.Video is fine but no audio. Any advice?,,
Skype,2221, Himanshu Verma ," June 23, 2020 ",5,1,  By far the best calling experience and best file and message sharing. I really loved it.,,
Skype,2222, Debra Apostolo ," June 17, 2020 ",5,0,"  I have always enjoyed this app, works perfectly. Skype helps me stay in contact with family and friends globally.",,
Skype,2223, CS ," May 2, 2020 ",5,1,  It's great we can use Skype. Very clear. So easy to use to keep in touch with Family.,,
Skype,2224, Mauricio Moreno ," July 2, 2020 ",5,0,  I hear clear voice and sound reception was great at the other end... all good,,
Skype,2225, MN Mohal ," July 9, 2020 ",3,0,  No option to use multiple accounts to it......that would help us to run our personal skype account parallely with our official account.....,,
Skype,2226, Burhanuddin Khambati ," September 3, 2020 ",4,0,  Nice app but the asking of Money 💰 in skype is not well good so remove the payment optio,,
Skype,2227, Parvej Sarder ," September 11, 2020 ",5,0,  Very useful for communication 🙂.,,
Skype,2228, Future Tech ," September 18, 2020 ",5,0,  Excellent quality of Skype services (calls& videos),,
Skype,2229, robert Hammond ," April 24, 2020 ",5,0,"  Tonight just started using Skype after a few years gap. Everything is of a higher standard now, thank you",,
Skype,2230, feheth ibrahim ," August 16, 2020 ",5,0,"  A good platform for calls, meetings and Video screening",,
Skype,2231, Meenal Joshi ," May 28, 2020 ",4,6,  It is a nice app but sometimes it has sound and we cannot hear what the other people are asking,,
Skype,2232, Adam Burname ," August 5, 2020 ",4,0,"  Most of the time runs well, have no real issues with it",,
Skype,2233, MD. HASAN RIAD ," May 31, 2020 ",5,0,"  Since 2013, I am using Skype. It's a fantastic app for meeting & training.",,
Skype,2234, Kuntal ROY ," May 14, 2020 ",5,1,  Skype has been always a medium of communication since decade across geographic location Thanks team for giving us this tool and making it freely available for all,,
Skype,2235, Rajesh Sheth ," June 7, 2020 ",5,0,  Very good platform easy to learn and share. Conduct web meeting. We conducted 73 MTG daily for one hour without break of humanist movement self development topics,,
Skype,2236, Jeric Nabor ," July 12, 2020 ",1,1,  I cant sign in to my skype. My skye ID doesn't exist when im logging in using the correct skype id they gave me.,,
Skype,2237, Emon Rana ," August 23, 2020 ",5,0,"  Nice appp but i can't send message any other people,why?",,
Skype,2238, Arna Saha ," May 20, 2020 ",4,1,  It is a good app but sometimes there is problem with the video quality.,,
Skype,2239, Pushkar Shrestha ," May 18, 2020 ",5,1,  Really good app to communicate with people while the coranavirus thing is happening. 5 out of 5 stars👌�,,
Skype,2240, Rico Delima ," June 27, 2020 ",1,3,  worst app ever!!! can no longer login. uninstall and reinstall still the same. tried different devices and still cant login. much better to use zoom rather than this.,,
Skype,2241, Craig & Barbara Rentle ," May 1, 2020 ",5,2,"  Great picture, great sound, easy to use. This app has been a godsend during the COVID-19 lockdowns!",,
Skype,2242, McKenzie ," May 14, 2020 ",4,0,  I really enjoy this app actually. Its alot easier to talk to my boyfriend compared to the voice calls on social media.,,
Skype,2243, PR ," April 22, 2020 ",3,2,  I am not able to access my screen sharing option in my Android device. Please suggest a solution.,,
Skype,2244, Ann Britton ," July 21, 2020 ",4,0,  It is nice and easy to use. I use it for piano lessons,,
Skype,2245, Sakshi Sahu ," July 17, 2020 ",5,0,"  Nice aap ,,,video call live classes become easy it's combination of whatsapp,Google meet and in also for calling purpose .",,
Skype,2246, Anant Sachdeva ," May 5, 2020 ",1,0,  Its not even opening. Its just loading. Not even your website is working.,,
Skype,2247, Shubham Shembade ," May 31, 2020 ",4,0,  Good call quality... Not happy with user interface. It is confusing.,,
Skype,2248, amber skinner ," July 9, 2020 ",2,0,  Connection is always poor and it is hard to actually use whilst so much delay and glitching occurs,,
Skype,2249, lucky sly ," June 15, 2020 ",2,1,"  Skype changes status to available by itself very often, IT IS ANNOYING!! Thank you.",,
Skype,2250, Norma Kelley ," May 4, 2020 ",5,1,  Skype works well for me Audio and video are clear and sharp Welcome option for communication during the current situation,,
Skype,2251, Walther Lopez ," May 22, 2020 ",2,4,"  Audio selection hides after a while , that's annoying , please fix it !",,
Skype,2252, satyam kumar ," May 24, 2020 ",5,6,  Amazing app to connect with friends and family and also during this lockdown I am also able to get connected with my teachers for online classes very easily.,,
Skype,2253, Becky Owuor ," April 30, 2020 ",5,1,"  Good, though at times the network makes it difficult to communicate clearly.",,
Skype,2254, Justin Cecil ," July 24, 2020 ",5,0,  Very good app I can connect to all my family brand new phone yeet I love the game so that's why I say post this,,
Skype,2255, Dele Davies ," May 19, 2020 ",5,2,  Excellent. Great sound and video quality. Will still be great if you can be able to share video for all conference parties to hear and watch together.,,
Skype,2256, anurag goyal ," June 23, 2020 ",4,0,  Zoom interface is easy. Otherwise skype is best from the safety point of view.,,
Skype,2257, Amit Jangaonkar ," May 13, 2020 ",5,1,  Very nice app. Works good in low network areas also. Data sharing by sharing screen also easy,,
Skype,2258, Jonathan Haller ," May 28, 2020 ",5,3,  Great App that is easy to use and way to record conversations.,,
Skype,2259, Pritish Sinha ," May 8, 2020 ",1,0,"  If your message is sent witout internet, it gets deleted when you get back internet, a message app cant be more bad..",,
Skype,2260, MaHenDrA PaRiHaR ," August 21, 2020 ",3,0,  Very nice but any msg not reach at a perfect time very delay reached me.....,,
Skype,2261, Alberto Morillo ," May 25, 2020 ",5,6,  Excellent video calls. It keeps history of all your chats. Zero ads. Free.,,
Skype,2262, ara -r.sahara ," June 22, 2020 ",5,1,  So happy to use Skype again since a couple years ago because the signal is pretty bad in my area.,,
Skype,2263, Jamaica Mae Acido ," September 24, 2020 ",5,0,  Super duper linaw pag kausap ko tiyahin ko from USA. 😍 Love this app ever since. ,,
Skype,2264, Gareth Alexander ," June 18, 2020 ",5,1,"  Great little app, been using it for years. Very pleased with it had no problems�",,
Skype,2265, Hameed Feroz ," June 18, 2020 ",2,0,  50% of the time i have connectivity issues. Plus it eats up so much data and battery.,,
Skype,2266, Rastko Sarić," April 27, 2020 ",3,0,"  Good, but not the best. Video quality is very bad, but sound is great! Don't want to be rude, just keep it up and make it better! Sry again.",,
Skype,2267, Rose Debbarma ," May 12, 2020 ",1,0,  This apps is not working if i go offline i can't sign in again. I had to create many accounts..but still not working,,
Skype,2268, Jan Warner ," April 27, 2020 ",5,2,  Easy to use. Only problem is when the Internet connection fails and that isn't the fault of the App.,,
Skype,2269, thomasjmbr ," May 1, 2020 ",5,2,  Great tool for communication and work! I've enjoyed ever since it started so many years ago!!,,
Skype,2270, Omkesh Singh ," August 20, 2020 ",5,0,  I think it is a good cantacting app because my online classes is done by this app,,
Skype,2271, Nicholas Word ," July 19, 2020 ",5,1,"  Great video quality, for me, better than other apps.",,
Skype,2272, 51 Swarnadeep Das ," July 11, 2020 ",3,0,  Good app but pls give an upgraded version of skype because if any one is doing endcall for everyone then no notifications are coming so in the upgraded version it should be there please please please,,
Skype,2273, Angana Chakravarty ," May 17, 2020 ",3,1,  Why I can't open video recordings? This became a big problem for me,,
Skype,2274, sahil saji ," July 19, 2020 ",4,0,  Good quality video but sometimes it become blur.,,
Skype,2275, Zen Master ," June 17, 2020 ",2,1,  New UI is wack. Feels so old. Like 2006 again!! And spams messages keep popping up. Nothing has really changed even in 2020,,
Skype,2276, Sharodia Swasti ," July 8, 2020 ",4,0,  It's a good application but upgradation is required in video quality,,
Skype,2277, Giovanni Musso ," June 5, 2020 ",5,1,"  Good quality all along the conversation, no interruptions or interferences, UI easy to use",,
Skype,2278, Helen Miller ," June 22, 2020 ",5,18,"  Realy clear screen on my phone and great service. When using my tablet however, the other person just sees a screen full of lines. Very disappointing.",,
Skype,2279, k m ," July 27, 2020 ",5,0,  My son's phone doesn't have phone nomber but still I can call him with Skype and it is Wonderfull. I use this app to be in touch with my English online teacher.,,
Skype,2280, Constantine Slavkov ," May 9, 2020 ",1,0,  There is no way to block sound notification when I receive new message. Please fix this!,,
Skype,2281, A Google user ," June 18, 2020 ",2,1,"  It fails many times, most surveys are asked only when successful, if I choose 2, it is marking 3 !! Hello!!",,
