App,ID,Author,Date,Rating,Helpful Count,Review,,,,
,2649,Ian D,19-Aug-20,1,1547, I've had it for years. Everything worked great until this recent update. I scroll through maybe three post on my news feed and that's the bottom of the list.. Says I'm up to date on my news feed and won't load anything else. I thought i may have been my phone. I asked my wife Facebook app is doing t...Full ReviewI've had it for years. Everything worked great until this recent update. I scroll through maybe three post on my news feed and that's the bottom of the list.. Says I'm up to date on my news feed and won't load anything else. I thought i may have been my phone. I asked my wife Facebook app is doing the same thing.,,,,
,2650,White Planet Records,20-Aug-20,1,31," Make your user an option if they want to crop their pictures or not on their phone! You can't even skip the auto cropping! Is this how you made this app? To annoy people? Its been years since having this annoying crop. It destroys quality of pictures plus it cuts the important part! I need to send m...Full ReviewMake your user an option if they want to crop their pictures or not on their phone! You can't even skip the auto cropping! Is this how you made this app? To annoy people? Its been years since having this annoying crop. It destroys quality of pictures plus it cuts the important part! I need to send my picture on mail, download it on my pc, then before i can get full screen of my picture. Make on options on phone if they want to crop it or NOT! Goddamit mark!",,,,
,2651,David Vong,27-Aug-20,1,98," This app has alot of technical difficulties & glitches. Sometimes when you click on the top right tab to get to the sign out option, it will buffer then won't load up the sign out option. You'd have to uninstall the app just to sign out... Also this app took away the inbox feature, so now you have t...Full ReviewThis app has alot of technical difficulties & glitches. Sometimes when you click on the top right tab to get to the sign out option, it will buffer then won't load up the sign out option. You'd have to uninstall the app just to sign out... Also this app took away the inbox feature, so now you have to download a seperate facebook messenger app just to check your messages... The notification section keeps saying I have notifications but it's old notifications that I've already seen.",,,,
,2652,Craig Kixmiller,27-Aug-20,1,81, Writing this for a Facebook account that was disabled by accident. Customer Support? Who are you suppose to call for Help? Facebook disabled an account and there is no resolution. No one to talk to for resolution. Great app when things are working... but horrible (0) customer/help support. Tried sig...Full ReviewWriting this for a Facebook account that was disabled by accident. Customer Support? Who are you suppose to call for Help? Facebook disabled an account and there is no resolution. No one to talk to for resolution. Great app when things are working... but horrible (0) customer/help support. Tried signing up for a new account and those got denied?,,,,
,2653,Joren Fortuna,8-Aug-20,1,627, Messenger stopped working after a while that I haven't updated both Messenger and Facebook. It says that the internet connection is the problem but heck no! I have a 35mbps internet connection and this should work just fine. I have already updated both apps but Messenger still won't work. These apps...Full ReviewMessenger stopped working after a while that I haven't updated both Messenger and Facebook. It says that the internet connection is the problem but heck no! I have a 35mbps internet connection and this should work just fine. I have already updated both apps but Messenger still won't work. These apps consume quite a lot of storage but I have no choice but to install them for social and business stuffs.,,,,
,2654,Angel Santos,24-Jul-20,5,825," Keeps you up as to where you are. Where your fiends are, as well as your, friends. You can also downloads other games, while playing this one that is suited for you. BEST FIENDS: Is "" the BEST GAME I EVER PLYED"", Because l i ke other games YOU DON'T HAVE TO BUY ANYTHING... YOU CAN EARN IT& STILL PLA...Full ReviewKeeps you up as to where you are. Where your fiends are, as well as your, friends. You can also downloads other games, while playing this one that is suited for you. BEST FIENDS: Is "" the BEST GAME I EVER PLYED"", Because l i ke other games YOU DON'T HAVE TO BUY ANYTHING... YOU CAN EARN IT& STILL PLAY with the help of your freinds, just by asking them for "" ENERGY"" ANA THE MOST IMPORTANT THING ABOUT THIS GAME..."" THE MORE FRIENDS YOU INVITE... THE MORE PLAYERS YOU' LL HAVE, THE HIGHER YOU'LL GET.",,,,
,2655,katzda,15-Aug-20,1,32," No focus on connecting people on this advertizing platform with stupid ""fun"" content, like YouTube. I wish there were better ways to get people together, not the stupid fb pages with random people but personal wishes and publishing them to anyone who'd fit filter criteria, chatting with unknown peop...Full ReviewNo focus on connecting people on this advertizing platform with stupid ""fun"" content, like YouTube. I wish there were better ways to get people together, not the stupid fb pages with random people but personal wishes and publishing them to anyone who'd fit filter criteria, chatting with unknown people etc. Finding local singles, the potencial to anihilate all dating apps wasted. Shame.",,,,
,2656,Daniel Irwin,7-Aug-20,1,109, I didn't even want to give this useless app 1 star because it doesn't deserve it. I can't even make it through a 2 minute video without an annoying ad popping up.. seriously if I wanted to watch ads I'd just go search ads.. I just want to watch the dam video!!!! I don't even use this useless garbage...Full ReviewI didn't even want to give this useless app 1 star because it doesn't deserve it. I can't even make it through a 2 minute video without an annoying ad popping up.. seriously if I wanted to watch ads I'd just go search ads.. I just want to watch the dam video!!!! I don't even use this useless garbage app anymore. Complete waste of my time!!!!,,,,
,2657,Gooply,26-Jul-20,1,171," Recent update removed the ability to search an individual's facebook for post's with a keyword. Now it gives you 4 posts with that keyword, and then shows you random articles and pages with that word. Makes it super difficult to search through facebook pages that are about sharing information. I am ...Full ReviewRecent update removed the ability to search an individual's facebook for post's with a keyword. Now it gives you 4 posts with that keyword, and then shows you random articles and pages with that word. Makes it super difficult to search through facebook pages that are about sharing information. I am frustrated that they changed this... I really enjoyed this feature.",,,,
,2658,Janna Colorado,31-Aug-20,1,10," When I updated it, it's not the same anymore the pictures and videos won't load and when I open it again it's blank. Yesterday I deleted Facebook and installed it again for a reason that maybe it'll be alright if I do it but it doesn't work. Can you fix it?",,,,
,2659,Tammy Palucis,5-Sep-20,5,10," I think it's great for alot of things. To share, to reach out, for memories, for facts, for friends, for fun.",,,,
,2660,Real Truth,4-Sep-20,1,0," My main problem with Fakebook is that they limit your freedom of speech. You can't say a lot of words, if not, they ban you. You also can't say anything bad about the opposite sex, or gay people. Instant ban. They don't respect the Constitution. We should stop using Fedbook to remind them who made t...Full ReviewMy main problem with Fakebook is that they limit your freedom of speech. You can't say a lot of words, if not, they ban you. You also can't say anything bad about the opposite sex, or gay people. Instant ban. They don't respect the Constitution. We should stop using Fedbook to remind them who made them so big. And create a new website like them that won't limit our freedom.",,,,
,2661,Samantha_ Rhea,6-Sep-20,5,2, It is very awsome😅I'm thinking that give it only 4 stars because its very laggy but this app is very cool😎so I've decided to give it a more than a 5 stars and yeah I hope this will be a guide for u to install this a,,,,
,2662,Umair Mushtaq,4-Sep-20,3,0, i don't get notifications for most of the activities since last update. fix this!,,,,
,2663,shivanshu narayan mall,1-Sep-20,1,0," I did not get the dark theme option in my new account. I have reported it many time,but no response. Fb lite version give that option after bug report. But this facebook app doesn't get the dark theme after many bug reports. Kindly fix the issue.",,,,
,2664,Ghassan Masuk,1-Sep-20,1,5," Look like I'm using a FBI system, i bought a new phone and i cann't log in beacause of new device logging in try, you make everything complicated why just not to send code to my gmail and access to my account. The problem that he asking me to get code generator from my app, how the heck to get the c...Full ReviewLook like I'm using a FBI system, i bought a new phone and i cann't log in beacause of new device logging in try, you make everything complicated why just not to send code to my gmail and access to my account. The problem that he asking me to get code generator from my app, how the heck to get the code if I'm not logged in?????",,,,
,2665,Supriya Dubey,3-Sep-20,1,0," The ads get stuck, audios fron two different videos overlap. And they never take down any abusive and bullying comments even after reports.",,,,
,2666,Rainbowz Starz,2-Sep-20,2,0, Have feedback many times the top fan badge matters still remain the same. still missing,,,,
,2667,Angela Mawai,2-Sep-20,1,7, after latest update. my fb got problem. lag n loading every time. almost 1week this problem happen and i still cannot see my fb. i dont know how many time i was install and uninstall this app and the problem still same. I hope you guys can fix it.,,,,
,2668,lokesh v naidu,31-Aug-20,2,2," Particularly this update sucks.. There is a bug in the ads, Which keeps popping up when I watch a video and never goes and video is stuck in the ads. Please look into this bug, I had not updated the app for long time. But unfortunately when I did I see this issue�",,,,
,2669,Jamella Enriquez,12-Sep-20,4,0, It could be way better if there is a dark mode. Still showing white background even it is already updated.,,,,
,2670,Peter Buys,8-Sep-20,1,0, Just had my account disabled by Facebook for no apparent reason and the Help Centre does not even work.. Seriously now?,,,,
,2671,Juan-Pierre Barnard,31-Aug-20,1,3," This use to be an amazing app... now i cant even open it. After then last update my facebook refuses to open, i have uninstalled and reinstallee it several times now.... what is the support team going yo do about this??? Who can i het into contact with regarding this issue??",,,,
,2672,michael brown,9-Sep-20,3,0, Usually good just got a new phone downloaded Facebook was all good now then crash.. and keeps crashing.,,,,
,2673,Rey Dabu,1-Sep-20,1,8," I don't know why whenever I open the app it does not refresh automatically. I have to uninstall and reinsta the update. I have to do this everyday. I was just using it this morning and it was fine. When I opened it a few minutes ago, I have to unstall and reinstall the app to be able to use it prope...Full ReviewI don't know why whenever I open the app it does not refresh automatically. I have to uninstall and reinsta the update. I have to do this everyday. I was just using it this morning and it was fine. When I opened it a few minutes ago, I have to unstall and reinstall the app to be able to use it properly.",,,,
,2674,Bert Tan,9-Sep-20,2,0," This new update on facebook, it keeps getting my account block and letting me chamge password because of suspicious activity, when i am the only one using it, i like to report this bug, can you please fix it",,,,
,2675,Daniel Robson,13-Sep-20,1,0, Constantly full of bugs. Currently unavailable to zoom on marketplace pictures.,,,,
,2676,bhaskar C,16-Sep-20,1,0, I created my own new account but it asks to confirm its my account and asks to record selfish video and its not working properly I tried to record but it takes too long and I get tired to confirm my own account its a very forceful process even i gave my mobile number it could be verified by otp veri...Full ReviewI created my own new account but it asks to confirm its my account and asks to record selfish video and its not working properly I tried to record but it takes too long and I get tired to confirm my own account its a very forceful process even i gave my mobile number it could be verified by otp verification now I can't delete that account too and this process is too much irritating,,,,
,2677,Grace Peralta,10-Sep-20,1,0," Lately, I have not been able to connect. It always prompt me that something went wrong. My wifi at home is always on. I don't know what the problem is. How do I resolve this?",,,,
,2678,Barb Vance,17-Sep-20,1,4," I cannot see my friends' posts in my newsfeed since ""update"" occurred. I wrote out my friend list so I can go into their FB page timeline to see if they have posted anything. I shouldn't have to manually keep in touch with my fb friends. I can't snooze or ""unsnooze"" anyone., nor can I check to see i...Full ReviewI cannot see my friends' posts in my newsfeed since ""update"" occurred. I wrote out my friend list so I can go into their FB page timeline to see if they have posted anything. I shouldn't have to manually keep in touch with my fb friends. I can't snooze or ""unsnooze"" anyone., nor can I check to see if any of my friends have been snoozed by mistake or by FB itself, and unsnooze them. PLEASE GET THIS FIXED SOON!!!!",,,,
,2679,J Singh,11-Sep-20,1,0, I cant login into my account It says your post is against our community policy and because of that i lost my Instagram account and fb account too... And i have not been fb for months so i have not posted anything so y did this happen....i lost my precious insta accout.... Give me back my fb account,,,,
,2680,Dar Moalim,18-Sep-20,5,2, I Have A Good Experience on Facebook fro. 2012 but there is a problem/bug in Facebook which is from around 2 months the FB story is shows half only please help me to fix this bug,,,,
,2681,wwe wrestle mania,16-Sep-20,1,1," Too many bug , please fix it,, when i try to login it show a error .... I am unable to login Please fix the problm",,,,
,2682,Carol Atieno,17-Sep-20,1,1," Am not able to access my facebook lite the screen is clear for one week now,quite annoying,do the necessary",,,,
,2683,wayne rudkin,17-Sep-20,5,3," A personal favourite platform all time favourite groups so much more when you interact. Exalant, just gets better the more you use.",,,,
,2684,CRAIG BARNSLEY,20-Sep-20,1,0, My account has been hacked n I've tried getting it back.. I've let yous know and you ain't done nothing to help me retrieve it.. so I set another up and I've been waiting for yous to activate it..been over 3 days now... what is going off?? I would prefer my original fb account cos it's got all my pi...Full ReviewMy account has been hacked n I've tried getting it back.. I've let yous know and you ain't done nothing to help me retrieve it.. so I set another up and I've been waiting for yous to activate it..been over 3 days now... what is going off?? I would prefer my original fb account cos it's got all my pictures and videos on of 10yrs.. can u help???,,,,
,2685,Angie Kimble,20-Sep-20,4,0," On certain posts, I'm unable to share even though it was already shared publicly, and it's being identified as not to Facebook standards when it's as innocent as it can be. and other posts, when I try to leave a comment, it's saying I'm off line when I'm actually online. Other than those things, I e...Full ReviewOn certain posts, I'm unable to share even though it was already shared publicly, and it's being identified as not to Facebook standards when it's as innocent as it can be. and other posts, when I try to leave a comment, it's saying I'm off line when I'm actually online. Other than those things, I enjoy Facebook.",,,,
,2686,Linda Anderson,18-Sep-20,4,0, New update. Now I have a split screen town the middle. How do I get rid of it. Can't even see the menu now.,,,,
,2687,Renz Macatangay,16-Sep-20,1,1, Im giving it a 1 start since im annoyed because i made an account and it said to give them a verification i of course gave it and after weeks i got it and said that it didnt meet the community standards i went to the community standards and it said to retry cuz it couldn't connect i think its just a...Full ReviewIm giving it a 1 start since im annoyed because i made an account and it said to give them a verification i of course gave it and after weeks i got it and said that it didnt meet the community standards i went to the community standards and it said to retry cuz it couldn't connect i think its just a dumb excuse since i dont have problems with the wifi,,,,
,2688,LUCKY EDUZOBE,21-Sep-20,5,6, 21/09/2020. Everything is excellent in the app. The app have a great impact in my life and i love it . Most of us rely on this great app.,,,,
,2689,Raju Maity,15-Sep-20,5,0, Very good app. But one problem. One option add customer care. helpfull user,,,,
,2690,Katherine Martin,13-Sep-20,1,0, I rate it just 1 star because if I activate my follow sign it didn't appear on my timeline even my facebook is updated. So dissapointed with this app.,,,,
,2691,short video's,21-Sep-20,5,4, it is a good App. Facebook is a good social media app. Facebook sy log apas mai Rabty main Rahty han ye bohat he Acha media player hai. it is a good App. I like it very much. �,,,,
,2692,Vincent Thai,22-Sep-20,1,0, App acts weird in the sense that it automatically scrolls through the posts on a page even though I'm not scrolling up or down,,,,
,2693,Muhammad Alif,22-Sep-20,1,0," Fb why to many ads in the video... U and utube is the same... Update2 and ads only that u can update... Seriusly.. i really2 hate ads.. if u really like the ads. I like to remove my acc because the ads to many... I like to give full star but ads to many, i only can give u 1 star only... Remove all a...Full ReviewFb why to many ads in the video... U and utube is the same... Update2 and ads only that u can update... Seriusly.. i really2 hate ads.. if u really like the ads. I like to remove my acc because the ads to many... I like to give full star but ads to many, i only can give u 1 star only... Remove all ads in ur fb and i will give u full star",,,,
,2694,Jamila Gharmoud,26-Sep-20,1,2, Awful it can't connect I can't see anything on my timeline it's a joke needs to be fixed asap,,,,
,2695,Prosen's AMV House,24-Sep-20,5,0," The new featured photo option sucks really. Loved the old grid version, i really hope they fix it back to the earlier one",,,,
,2696,Spencer Alda,26-Sep-20,5,2," This app is great,helpful,and usable...Others says it sucks but for real it depends on phone and data or internet connection...",,,,
,2697,Priscyla Araiza,27-Sep-20,2,0, I post Stories on my Facebook and it doesn't load the people who watches my stuff. It's been doing that often.,,,,
,2698,Kyle Labelle,28-Aug-20,1,15," Somehow I have two profiles linked to the same email address and it keeps forcing me to switch between the two basically at random whenever it's least convenient and then eventually it just completely overrides the first one, the one I was using. And no mark Zuckerberg before you go digging around t...Full ReviewSomehow I have two profiles linked to the same email address and it keeps forcing me to switch between the two basically at random whenever it's least convenient and then eventually it just completely overrides the first one, the one I was using. And no mark Zuckerberg before you go digging around through my stuff it isn't the email I'm using for this google account",,,,
,2699,Mary Moon,26-Jul-20,1,876, Why do some posts from my friends show me a content unavailable box but others can see it? I'm not blocked at all. Friends do not have a clue why I cant see it either. Even in groups. Everyone can see it. But me. I am using the latest version on my Samsung galaxy tablet which is about 5 years old. W...Full ReviewWhy do some posts from my friends show me a content unavailable box but others can see it? I'm not blocked at all. Friends do not have a clue why I cant see it either. Even in groups. Everyone can see it. But me. I am using the latest version on my Samsung galaxy tablet which is about 5 years old. What do I have to do? Do I need to go out and buy the newest Samsung tablet? This is crazy. I bet you get big $$$ for making people update all there electronics devices every year.,,,,
,2700,Amanda Scott,16-Aug-20,1,95," FIX THIS APP!!!! everytime i have had an update or anything, i have constantly had problems of where i couldnt see my messages so i thought someone hacked my account, changed my password, then it did the spam messages asking me if i knew the people i talked to, kept getting logged out multiple times...Full ReviewFIX THIS APP!!!! everytime i have had an update or anything, i have constantly had problems of where i couldnt see my messages so i thought someone hacked my account, changed my password, then it did the spam messages asking me if i knew the people i talked to, kept getting logged out multiple times a day, then now it says that i have a notification, which i dont, and it doesnt say of what the notification is!!! FIX THIS!!!! ITS VERY AGGRAVATING!!!!",,,,
,2701,C B,7-Aug-20,1,18," Just gets worse and worse. Even if you follow a thousand different things you''ll see the same posts from a few pages/people over & over again on your feed, if you want to see anything else you have to go to each page/group individually & check their posts. Last update is awful & new setup esp re fe...Full ReviewJust gets worse and worse. Even if you follow a thousand different things you''ll see the same posts from a few pages/people over & over again on your feed, if you want to see anything else you have to go to each page/group individually & check their posts. Last update is awful & new setup esp re featured pics is fkn ridiculous. Seems like a way to keep users from interacting with new people & force interactions with only close friends and family or fb approved pages, not here for it.",,,,
,2702,Amanda Coulter,31-Aug-20,1,3," After updating my Facebook its stopped working. Facebook won't load. Screen is constantly white and keeps crashing. Sort it out please , its annoying I can't use the app . I've uninstalled the app three times and still having issues.",,,,
,2703,Daniel P. Contreras,19-Aug-20,1,2365," Spend more time making the app efficient to its original purpose than building it to listen, track and monitor. It absolutley never functions properly anymore to a point I am deleting my profile. Sad, because I will miss the more interaction with friends and family. But that is ok, I delete apps all...Full ReviewSpend more time making the app efficient to its original purpose than building it to listen, track and monitor. It absolutley never functions properly anymore to a point I am deleting my profile. Sad, because I will miss the more interaction with friends and family. But that is ok, I delete apps all the time that do not function properly, Facebook is no exception. Daniel C.",,,,
,2704,ff. Sydrenama,11-Jul-20,1,81," Facebook always fail to satisfy me in every aspect and dimension I see it has. From its rubbish and unresponsive buttons to its 100% error chance rate it has in every time you post and in everytime you click anything you want to click and see using this app. Facebook is just all bugs in programming ...Full ReviewFacebook always fail to satisfy me in every aspect and dimension I see it has. From its rubbish and unresponsive buttons to its 100% error chance rate it has in every time you post and in everytime you click anything you want to click and see using this app. Facebook is just all bugs in programming that is compacted and combined into an application jist like a nutshell. A big thumbs down for this app. Over decades of its existence, common bugs was never a thing to the devs.",,,,
,2705,Stephen Palonis,25-Jul-20,1,23, I have been having numerous issues with the Facebook application installed on my device I have tried contacting Facebook and even reached out to certain pages on Facebook via messenger about my issues with no reply and I just realized that there is no release date listed for the Facebook application...Full ReviewI have been having numerous issues with the Facebook application installed on my device I have tried contacting Facebook and even reached out to certain pages on Facebook via messenger about my issues with no reply and I just realized that there is no release date listed for the Facebook application installed on my device and it is currently up-to-date is anybody else having this issue??? I just updated this review Facebook wants to update but it is saying information not provided by developer?,,,,
,2706,xcfdd fdssd,25-Aug-20,1,119," I enter any page it startta blinking all of the posts randomly instead of presenting serially. I mean seriously? WTH is this? In the same device, same location you log in with different ID, features will be different for each of them! Ridiculous! If I get any alternative, I won't give a second thoug...Full ReviewI enter any page it startta blinking all of the posts randomly instead of presenting serially. I mean seriously? WTH is this? In the same device, same location you log in with different ID, features will be different for each of them! Ridiculous! If I get any alternative, I won't give a second thought to switch there.",,,,
,2707,Lise Robertson,28-Aug-20,1,2358," The comments section is appalling. Sorting by Most Relevant doesn't change anything, it's the same as See All. I get a notification that a friend has tagged me in a comment but I can't see or find it anywhere. Or if I myself have commented, it doesn't turn up either. What's the point of having notif...Full ReviewThe comments section is appalling. Sorting by Most Relevant doesn't change anything, it's the same as See All. I get a notification that a friend has tagged me in a comment but I can't see or find it anywhere. Or if I myself have commented, it doesn't turn up either. What's the point of having notifications when it won't show me the relevant comments at at all? Also Most Recent isn't in chronological order either? Sick and tired of searching for ages without finding my friends comment or my own.",,,,
,2708,Steve Horsfield,28-Aug-20,2,58," Get rid of the fake ads, I rarely see a genuine ad these days and those I do see are for stuff I'd never be interested in, fb ad algorithms are clearly written by morons who don't have a clue or are just being paid by scammers and fb knows this so doesn't take the ads down. Also fb try doing what al...Full ReviewGet rid of the fake ads, I rarely see a genuine ad these days and those I do see are for stuff I'd never be interested in, fb ad algorithms are clearly written by morons who don't have a clue or are just being paid by scammers and fb knows this so doesn't take the ads down. Also fb try doing what all other apps do... telling us what is new when there's an update instead of the arrogant way you do updates now without giving any details of what the update includes.",,,,
,2709,Heather Turley,15-Aug-20,1,108, Making me switch to the 'watch' tab to view any video has made the feed useless for me. I don't want to spend all my time switching tabs and dealing with ads that play the minute I go to 'watch'. Videos are also pausing throughout watching without me touching the video. This update has been one of t...Full ReviewMaking me switch to the 'watch' tab to view any video has made the feed useless for me. I don't want to spend all my time switching tabs and dealing with ads that play the minute I go to 'watch'. Videos are also pausing throughout watching without me touching the video. This update has been one of the worst for me.,,,,
,2710,Michael Richey,16-Aug-20,3,56," Good way to keep up with friends and new information, games, community, and social awareness. Except the battery heating up and excessive battery drain and my login notifications evert time I login it shows Idont usualy login from this device & shows im in another state altogether!!! What could this...Full ReviewGood way to keep up with friends and new information, games, community, and social awareness. Except the battery heating up and excessive battery drain and my login notifications evert time I login it shows Idont usualy login from this device & shows im in another state altogether!!! What could this mean? Answers would be greatly appreciated!!!�",,,,
,2711,Enis Rivera,18-Jul-20,1,136," I don't know what's going on with Facebook this week. Too many bugs. Can't click on videos or certain links posted. Can click only on 👍emoji and not the others. Disabled app and re-installed it, restarted device and still having the same problem. Please fix it, it's getting really annoyin",,,,
,2712,Felipe Correa,5-Aug-20,1,60," It was hard enough to support stories being forced on my feed, now I also have to stand ""Rooms"" being forced on my feed when I don't give a damn about that either. I want freedom to choose what I want to see in my feed. Stop pushing new features on users. This social network is full or clutter. Tryi...Full ReviewIt was hard enough to support stories being forced on my feed, now I also have to stand ""Rooms"" being forced on my feed when I don't give a damn about that either. I want freedom to choose what I want to see in my feed. Stop pushing new features on users. This social network is full or clutter. Trying to be every other social network at the same time. So sad to see how afraid you guys are of the competition. Also it is 2020: Is it too much to ask for an option to mark all notifications as seen?",,,,
,2713,L0S3R,29-Aug-20,1,73," Listen. Facebook used to be really good. Now it just sucks. You cant post anything without wondering your account being in jeopardy. Facebook kicked my friends out for NO REASON. It's been past seven days and they still havent gotten their accounts back. Facebook also asks for personal things like y...Full ReviewListen. Facebook used to be really good. Now it just sucks. You cant post anything without wondering your account being in jeopardy. Facebook kicked my friends out for NO REASON. It's been past seven days and they still havent gotten their accounts back. Facebook also asks for personal things like your driver's license, which is apparently normal..but kinda sketchy. Facebook is trash. Period. Stop kicking people out then LYING to them about when they get their account back. Plz and thank you.",,,,
,2714,Izzah' Gaming,18-Jul-20,1,173," I am horribly disappointed with Facebook. My first account, which I have been using for a long while, has been disabled due to no confirmation of my identity. And I just thought, yes I didn't confirm my identity while opening the fb account. But I uploaded a identity proof when it asked me to upload...Full ReviewI am horribly disappointed with Facebook. My first account, which I have been using for a long while, has been disabled due to no confirmation of my identity. And I just thought, yes I didn't confirm my identity while opening the fb account. But I uploaded a identity proof when it asked me to upload a identity proof. However, my account hasn't abled. I can't use my account though I uploaded a proof.",,,,
,2715,Jeezza Caye Alquizar,18-Aug-20,4,120," I love this app because I can use all the features without getting bored. But sometimes, I need to refresh again ang again my feed just to catch up my notifications. I suggest to the producers of this application to support dark mode aside from it suits for the eyes it gives also eagerness to the us...Full ReviewI love this app because I can use all the features without getting bored. But sometimes, I need to refresh again ang again my feed just to catch up my notifications. I suggest to the producers of this application to support dark mode aside from it suits for the eyes it gives also eagerness to the users to enjoy more on using Facebook App. And of course, I would like to suggest that if ever, could you please extend the number of friends in Facebook so that we can add people as many as we can.",,,,
,2716,ruumell,20-Jul-20,1,20," For over 2 weeks now the app has been rubbish..Its not displaying nor loading properly and I am having to use an internet page to see and use my profile clearly. It was my bday recently and I could not even view all the posts it kept loading and so I coule not thank the people properly. Right now I ...Full ReviewFor over 2 weeks now the app has been rubbish..Its not displaying nor loading properly and I am having to use an internet page to see and use my profile clearly. It was my bday recently and I could not even view all the posts it kept loading and so I coule not thank the people properly. Right now I untagged myself from one pic and then it removed many pics and posts from my profile so thot ""what have I done"" bt went to the internet page and saw my profile properly. You need to fix the bugs!!",,,,
,2717,Brian Coyne,9-Aug-20,1,3," Gave it 1 star because it's as low as you can rate it. Facebook USED to be fun, now it's beyond frustrating...it almost NEVER works...3 or 4 posts on my newsfeed and it just freezes (it has literally been like this for a week). Maybe Zuckerberg could pay some attention to his baby instead of playing...Full ReviewGave it 1 star because it's as low as you can rate it. Facebook USED to be fun, now it's beyond frustrating...it almost NEVER works...3 or 4 posts on my newsfeed and it just freezes (it has literally been like this for a week). Maybe Zuckerberg could pay some attention to his baby instead of playing politician.",,,,
,2718,sidik zyn,24-Sep-20,1,0, I have changed my password and confirmed my phone number and Gmail also logged out of all other devices but still asking me for my ID photo what's the matter and why? I need a proper answer,,,,
,2719,Angelica Gado,19-Aug-20,1,151, I don't like the new update! There used to be a featured photo section for your chosen images that you want to display. Right now it was like story highlights 😭. The essence of featuring your photos is now nonsense. Please return it now to the old one pertaining to separate featured photos and stor...Full ReviewI don't like the new update! There used to be a featured photo section for your chosen images that you want to display. Right now it was like story highlights 😭. The essence of featuring your photos is now nonsense. Please return it now to the old one pertaining to separate featured photos and story highlights. PLE,,,,
,2720,Destiney Gilpin,5-Sep-20,1,3," Lag in notifications, if I receive them at all. Poorly repopulating and news feed isn't updating (9/5/20) are we ever going to actually fix this or???",,,,
,2721,chunk kaka,26-Sep-20,1,12, audio for video are failing..no sound after i go to home screen on my phone and go back to see fb again..please fix it..,,,,
,2722,Carlos B.,12-Jul-20,1,32, Truly disappointing I used this app like since its beginnings. But now it's a shame a total waste of resources always eating ram and slowing down the phone and no it's not my phone I'm pretty sure because it's installed in another devices and it's the same thing. Now 3 days ago the app its putting a...Full ReviewTruly disappointing I used this app like since its beginnings. But now it's a shame a total waste of resources always eating ram and slowing down the phone and no it's not my phone I'm pretty sure because it's installed in another devices and it's the same thing. Now 3 days ago the app its putting a notification even if I already checked like a loop still there so I decided to download the lite version instead. Developers have to do something about this issues. Thank's,,,,
,2723,Bridgette Zepeda,11-Jul-20,3,37," Overall Facebook is cool, but this new update needs to go. It keeps notifying me for every single little thing that happens, and then when I go to click on the notification, the top notification is cut off. Fix it. I don't normally take the time to write reviews but this is irritating.",,,,
,2724,Sean Gervasio,30-Jul-20,1,1," I have a problem logging into my old account That's why we rate it 1 stare because we can't log in into our old account and look at what people saying about Facebook they say bug, glitches, and problem logging in fix it I'm not mad I'm just saying it OK and I think our old account got all kick my br...Full ReviewI have a problem logging into my old account That's why we rate it 1 stare because we can't log in into our old account and look at what people saying about Facebook they say bug, glitches, and problem logging in fix it I'm not mad I'm just saying it OK and I think our old account got all kick my brother is mad at me because I can't log in into my brother account now I think your reviews are getting low",,,,
,2725,Its Jesha,30-Jul-20,5,46, This app is so good. I like this app. I used to send messages to my friends and family that is not with me. Actually today we have this pandemic and the reason to prevent boredom is to use mobile phones. But please don't let children use this kind of app because some of the things happened here is a...Full ReviewThis app is so good. I like this app. I used to send messages to my friends and family that is not with me. Actually today we have this pandemic and the reason to prevent boredom is to use mobile phones. But please don't let children use this kind of app because some of the things happened here is actually disturbing. Their mind can be influenced by this social medias and that's very disappointing.,,,,
,2726,Mary Bautista,25-Aug-20,1,17, I don't know what is going on with Facebook but they need to get it together. I'm a Moderator in a group an half of the time I can see who posted what in a group then the other time I can see who's as posted something but when I go to check it's not there. Facebook didn't use to be that bad until th...Full ReviewI don't know what is going on with Facebook but they need to get it together. I'm a Moderator in a group an half of the time I can see who posted what in a group then the other time I can see who's as posted something but when I go to check it's not there. Facebook didn't use to be that bad until they kept who updating it then after that it just doesn't want to do right. please fix the app to where it can function properly.,,,,
,2727,KIM berly,13-Jul-20,1,24, App is crashing whenever i try to edit photo album. I used to pick a photo as an album cover but now i can't. I used to see the caption of my album when i upload it. Now i can't. It is useless to write a caption of an album if people can't see it. Because sonetimes people wanna share something about...Full ReviewApp is crashing whenever i try to edit photo album. I used to pick a photo as an album cover but now i can't. I used to see the caption of my album when i upload it. Now i can't. It is useless to write a caption of an album if people can't see it. Because sonetimes people wanna share something about the album not just the pictures.,,,,
,2728,bandu dhote,26-Sep-20,2,0, The quality of the videos does not change from automatic to 360p..,,,,
,2729,Marwin Espiritu,15-Aug-20,1,103," I don't know if it's just a bug or you'll messing with, I can't even watch a video. It is good because it has skip ad now, but everytime I skip the ad it show another ad, but there's more, when I let the ad finish it show another again. It's just pissed me off, please fix this.",,,,
