App,ID,Author,Date,Rating,Helpful Count,Review,,,
Excel,1938,Santosh Kandalkar,6-May-20,5,3, Microsoft Excel is very useful app. Easy to use on mobile also. Best wishes to Microsoft Team.,,,
Excel,1939,Baden Cross,1-May-20,4,2, Good but a few discrepancies from regular computer excel...,,,
Excel,1940,Ruchies Antony,6-Jul-20,1,1, Not able to use filter options for older version files. Very uncomfortable for viewing office files,,,
Excel,1941,Ghaith J,3-May-20,2,3, If make it more near of pc excel it we'll be better And add the window of some functions same as if ....,,,
Excel,1942,Mengesa Edwin,2-Jun-20,4,1," I love this app. When my computer goes off, I proceed with my work on this app. Congratulations to the developer.",,,
Excel,1943,Himanshu Prajapati,18-May-20,5,2, Great Arithmetic Tool. Saves Time. Very Efficient. Analysis Made easy.,,,
Excel,1944,Kidambi Parthasarathy,8-May-20,5,1, Very user friendly to adapt to the needs of situation.,,,
Excel,1945,Karol Olszewski,14-Jun-20,2,0," Wife shared lot of files with me, but I can't open them on WiFi..... Works fine on mobile data. Not cool.",,,
Excel,1946,Robby Leander,8-Jul-20,5,1, Wonderful app it works almost like the desk top version.,,,
Excel,1947,Nibha Kumari,27-Aug-20,5,0, A very good app for learning,,,
Excel,1948,Deborah Cholmondeley,16-Jul-20,2,0, Always freezing and shutting down on its own.,,,
Excel,1949,Trang Ziller,22-May-20,5,2, We are in construction and use this when we are onsite and don't have access to our computers. Time saver.,,,
Excel,1950,Maureen Flynn,23-Aug-20,4,0, Exlent easy to use,,,
Excel,1951,Ritesh Verma,19-Jun-20,1,7," Very frequently updated are there .. I have updated on 14 June , Today it is not working amd again require update",,,
Excel,1952,Barbara Ball,9-Jun-20,5,3, I have been able to track what I need in meal planning I love it. Saves time and money,,,
Excel,1953,Francis Perry,2-Jun-20,5,1, Very easy to use. Makes the best and easiest spreadsheet,,,
Excel,1954,durga prasad,29-Jul-20,5,1, Good app for excel use in mobile,,,
Excel,1955,arpit soni,24-Jun-20,1,0, Excel is crashing no matter how many times I re install it. I am unable to open any excel files,,,
Excel,1956,Gerhard Bauer,29-Apr-20,5,5, Very easy to use and works well with my pc office application,,,
Excel,1957,Jessica Brittain,1-Jul-20,5,1, Great! Love that I can sync my phone and laptop together and still be able to work on things,,,
Excel,1958,Rebecca Harmon,20-May-20,5,2, Excell is a great way to organize your spreadsheets!,,,
Excel,1959,Vickie King,15-Jul-20,5,0, Love using Excel! Helps keeps me organized!,,,
Excel,1960,Barbara M,5-Jun-20,5,3, Perfect! Microsoft always offers what you want. Thank you!,,,
Excel,1961,Stuart Parmenter,3-Sep-20,5,0, Great help on phone & tablet,,,
Excel,1962,Chris Whistler,1-May-20,5,4, Excellent app. Helps me budget each month. Thanks!,,,
Excel,1963,OM TECHNICAL,18-Sep-20,1,0, Not good is not working not opening files,,,
Excel,1964,Cédric Isom,24-Jun-20,5,0, It's really handy on the Android phone. I am able to do my work reports. I like this app. Congratulations to you !,,,
Excel,1965,Yvonne Martina,25-Jul-20,5,1, The best part is being able to use formuli,,,
Excel,1966,VISHAL Kumar,16-Jun-20,5,1, This is a best app to view and read files and it is very nice working well app good features and many more things,,,
Excel,1967,Ashutosh Khatake,30-Jun-20,1,0, Files not opening properly ..also updated files unable to save...lots of issues. Bakwas app,,,
Excel,1968,M.I Mughal,28-May-20,5,0, Non better then excel. Only wish other features too were excessable.,,,
Excel,1969,Ramanarayan Sharma,1-Jun-20,4,1," Very helpful to open the notifications, cooperative also.",,,
Excel,1970,Colbert Cook,18-May-20,5,0," It's Excel - great program, and having it on my phone is terrific!",,,
Excel,1971,Yamu Senghore,25-May-20,5,3, Love it. Use it mostly for at home spreadsheet Thank you.,,,
Excel,1972,A Google user,5-Aug-20,4,0, Seems to work well most of the time,,,
Excel,1973,Swamimalai Siva,6-Jun-20,5,1," Thanks for this app. But some times, it hangs.",,,
Excel,1974,Ire Dobson,29-Jul-20,5,0," Eat, sleep and breath excel... fantastic and has been since the 90s",,,
Excel,1975,b king,19-May-20,3,1, The developer needs too figure out a better way too connect with Android devices because its too time consuming as for now,,,
Excel,1976,Gaurav Mewara,22-Sep-20,4,0, Optimising the pc experience.,,,
Excel,1977,Trisha Shaw Lower Nursery & Sec-B,1-Jun-20,2,1," Maximum time excel not open don't know why, please help me",,,
Excel,1978,Viraj Waghmare,10-Aug-20,5,1," So nice,l have no word to define it its so nice It is helpful for IIT students I am also a IIt student I top with this app in the IIt institute.",,,
Excel,1979,Amal Kumar Bisai,5-Aug-20,5,0, Very helpful and conducive.,,,
Excel,1980,A Google user,6-Jun-20,3,1," Best app for creat/editing of ms xcel sheet ofline/online .....but in this update i can not ""merge "" two or more cell.......this option not found",,,
Excel,1981,Nandan R Barade,13-Jul-20,4,0," App is good, but takes lots of storage in my mobile",,,
Excel,1982,Vaishu Janardhan,14-May-20,5,1, Its very useful to use in phone. Fells like useing in system and thank you. Going a great job�,,,
Excel,1983,ARYA MISHRA,21-Jul-20,5,1, Best application ever seen I am really impressed with microsoft team,,,
Excel,1984,CN RAMANATH RAMANATH CN,23-Aug-20,3,0, This is very good for working offline,,,
Excel,1985,samuel fahn,2-Jun-20,5,1, One of the few best apps in this cat. Enhanced features and performance. It got almost all,,,
Excel,1986,Anjali balasubramanyam,14-Aug-20,5,0, Good app to work easier on the go,,,
Excel,1987,M.A. Syed,5-May-20,4,2," Good, First horizontal box should be more convenient for editing",,,
Excel,1988,Umesh Devrari,26-May-20,5,2, Very Useful for office work. I love this app for data base.,,,
Excel,1989,Sameh Goubran,21-May-20,4,0," Excellent, I'm only unable to change the date format to day/month/year",,,
Excel,1990,Rolando Martinez,27-May-20,5,4, Without Excel I would not be able to do many things at work and on my projects. It's a necessity.,,,
Excel,1991,Ulysses Juan,17-Jun-20,5,1, It's very useful and a big help for daily monitoring of my budget and plans,,,
Excel,1992,Padam Subba,21-Sep-20,5,0, Good app good application satisfied,,,
Excel,1993,Caribbean Empress,25-Apr-20,4,5, Really good app but would be 5 star if I could use £ instead of $ on the budget plan,,,
Excel,1994,sara phara Phara,20-Aug-20,5,0, Easy to work with. Love it,,,
Excel,1995,Darshan Sawant,6-Jun-20,5,0, Best to maintain any important file instead of carrying laptop all the time... & Later you can save or copy that file to laptop.,,,
Excel,1996,Andrew Msengi,12-Aug-20,5,0," It works excellently , keep it up",,,
Excel,1997,Rose Andrews,4-Aug-20,5,1, Very user friendly.,,,
Excel,1998,C B,5-Jul-20,5,2, I really enjoy the fact that I can login to any computer and I can get to my work on Excel,,,
Excel,1999,Prashant Kalshetty,24-Jun-20,2,1, Limited access.. can't open 2 files at a time. So can't edit the data rapidly. So so app.,,,
Excel,2000,bhairav patel,11-Jul-20,5,2," All good, there are some UX issues but I can run my business from my phone so why not give it 5 stars...",,,
Excel,2001,fred brits,7-Jul-20,3,0, Unable to select all data in a cell if data includes special character!,,,
Excel,2002,Ivan Vujica,8-Jun-20,5,2, Well featured app. Can do most tasks required in daily management of spreadsheets.,,,
Excel,2003,Manuel Castro,29-Apr-20,5,6, A good tool for everyone and it hasten the calculation/accounting process. Truly amazing!,,,
Excel,2004,Chandrashekhar Gaanoo,23-Jul-20,5,0, Very user friendly.,,,
Excel,2005,Seema Bhankar,25-Jul-20,1,2, Why this app takes more and more update,,,
Excel,2006,yothin Yadav,18-Sep-20,5,0, I'm using this app last 3year very good experience,,,
Excel,2007,Jonathan Jacobson,28-Jun-20,5,1," Excellent app. Easiest, best Excel app to use, consistently",,,
Excel,2008,Patrick Hepburn,24-Jul-20,5,1," Clear concise, I like!",,,
Excel,2009,Thavanampally Aravind,26-Apr-20,3,1, This is very nice but There is lot of score for android version.,,,
Excel,2010,Adrien HERISSE,17-May-20,3,0," Display well but seems external connections not available, no refresh button",,,
Excel,2011,Malama Bwalya,13-May-20,5,0," Works great, files open even on my laptop without crashing",,,
Excel,2012,charles hendricks,26-Jun-20,3,1, Always loved working on Excel. Just better on computer than on Android but I'm learning especially shortcuts etc.,,,
Excel,2013,Nirvana Tshibangu,28-Jun-20,2,0, Some of the excel file that I wanted to download did not open at all.,,,
Excel,2014,claudine jessimy,1-Jul-20,4,1, I find it good and fast not like the one on my old phone. Keep up with the good work,,,
Excel,2015,Jim Komasinski,27-Apr-20,5,0, Worked well w old 2003 format. Processed included hyperlink.,,,
Excel,2016,Jim Ward,24-Jun-20,4,2, Having excel available on my devices is certainly convenient and a time saver.,,,
Excel,2017,Lawrence Data,13-Aug-20,5,0, Cool and easy to use,,,
Excel,2018,inday hilay,7-Aug-20,5,0, It is so handy and easy,,,
Excel,2019,Andrei mocanu,28-Jun-20,1,0, Not free. It asks for payed subscription after a short time.,,,
Excel,2020,Richard Kevern,5-Jul-20,4,1, Useful and convenient. Search options could be better ie search one field only.,,,
Excel,2021,deepak gupta,24-May-20,4,3," Good but when given all options of ""past special"" very good",,,
Excel,2022,Sandeep R,2-May-20,4,7," Easy to use, probably clicking on a cell should also aid typing instead of giving options",,,
Excel,2023,Bilal Ahmed,9-Sep-20,5,0, Excellent app with good quality work,,,
Excel,2024,David Blundell,13-Sep-20,5,0, Very powerful and useful tool,,,
Excel,2025,Kyle Mulligan,18-Sep-20,5,1," It's basic excel, does the basic jobs.",,,
Excel,2026,Hikmatullah Rahimi,22-Jul-20,5,0, I use this app this app is very good app and thanks a lot form Microsoft company,,,
Excel,2027,Anil Pathak,10-Jun-20,5,1, Very satisfactory but offline work disabled.more good if works without internet.,,,
Excel,2028,Gopal Ray,23-Jun-20,4,0, Very good. But should be more mobile user friendly.,,,
Excel,2029,Maryann Wedwick,7-Aug-20,5,0," Use it for my accounting, easy. Thank you",,,
Excel,2030,A Google user,2-Jun-20,5,3, very helpful & MS Excel is EXCELLENT both easy to use and power.,,,
Excel,2031,Shagufta Sehar,18-Jun-20,3,1, I am having issue not scrolling left right can you please improve it.,,,
Excel,2032,Banamali Sardar,18-Jul-20,3,0, THIS app is soon good that I can practice improving EXCEL easily.,,,
Excel,2033,Visual Grace Productions V,8-Aug-20,4,1, Great app. User friendly.,,,
Excel,2034,Mukesh malav,8-Jul-20,1,0, Vba macro options not available many files not run big problem,,,
Excel,2035,Sandip Shah,26-May-20,5,2, Its so easy and very convinient to work on. Excel on cell phone.... 👌👍my complim,,,
Excel,2036,Pawan kumar khatik,4-Aug-20,3,1, Hindi font missing please add Hindi font,,,
Excel,2037,Manjinatha Swamy T S,19-May-20,5,4, I loved this app. Like Autofill options I couldn't see.,,,
Excel,2038,Antonio De La Rosa Cruz,10-Jul-20,5,1," Easy to use, good design and totally productive",,,
Excel,2039,Joan Borsa,19-Jun-20,5,1, Great application for a mobile device based on the very robust desktop program.,,,
Excel,2040,Albert Yap,27-Jun-20,5,0," I use it for to monitor my daily expenses, very useful.",,,
Excel,2041,Denis Bateman,28-May-20,5,3, Exceptional and a very powerful tool for business.,,,
Excel,2042,Thembisa Gagani-Ximbani,25-May-20,5,3," Great experience, the app is extremely helpful i jst downloaded it for my e-learning course & its working perfectly im pleased�",,,
Excel,2043,Michael Minz,13-May-20,5,2, Very helpful for mobile use...thank you so much...loved it....!!,,,
Excel,2044,Ravikant Sharma,18-May-20,5,0, Have some Advance scrolling capability as per devices. Good to use and smooth service when free over file,,,
Excel,2045,Judy Bates,13-Aug-20,5,1, It is a great tool to have on my phone!!,,,
Excel,2046,Mark Smith,14-Jun-20,5,0, I love excel. Ive used it for 20 years. Wont use nothin else,,,
Excel,2047,Titch Shone,27-Apr-20,5,2, Excel. Is great for keeping track of budget expenses,,,
Excel,2048,Paul Kelly,19-May-20,3,0, Works ok but sometimes crashes for no apparent reason,,,
Excel,2049,Sergei Sunne,27-Aug-20,1,1, Can't save document to google drive. Nice move.,,,
Excel,2050,VAMAHI RUBBER LIMITED,24-Sep-20,5,1, Very easy for working,,,
Excel,2051,Kamalesh Kumari,3-May-20,5,1, Very handy and useful. Keep improvising. Thanks,,,
Excel,2052,Pedro Fancensie,17-May-20,3,2, Very useful thanks. No need to turn on Laptop.,,,
Excel,2053,Edward Jones,2-Jul-20,5,1, This is a great app for my business and personal requirements. I have yet to have a problem with it.,,,
Excel,2054,RAVENLOFT DARKLORD,30-Apr-20,5,7, After you get adjusted to using MS Excel on Android its the best spreadsheet app and it's FREE!,,,
Excel,2055,MUSAFIR tv,6-Jun-20,5,1, Excellent app for mobile use. It's similar app of computer Excel software.,,,
Excel,2056,uma shanker,24-Apr-20,4,5, Impressive background colours. Eye-catching. Readability in cell phones,,,
Excel,2057,Lillian Ryan,18-Jun-20,4,4, Love it once I figured out how to use on phone. Still learning the different functions i can use.,,,
Excel,2058,Sai Kumar,24-Sep-20,5,0," Sir, I am very much proud for using Microsoft Excel.",,,
Excel,2059,Sharvari Sam,23-Jul-20,2,1, It is good but need some more function like drag,,,
Excel,2060,Steve Brown,14-Jun-20,2,1," Frustrating, Can't even copy formating from cells to other cells!",,,
Excel,2061,steve eltringham,18-Jun-20,5,3," As a surveyor we use excel all the time, great product.",,,
Excel,2062,Avinash Pyla,3-May-20,1,0, Unable to set print area to export to pdf..i dont know whats the print option is for,,,
Excel,2063,Nic O'Lize Van Litsenborgh,20-Aug-20,4,1, Pleasant and user friendly,,,
Excel,2064,siri lucky,15-Jun-20,4,0, I really really like nd wanna promote this app.this really helpful for android users to work as much like as work on pc .,,,
Excel,2065,Steve Carvalho,17-Aug-20,5,1," Have used Excel 4 years, loved it",,,
Excel,2066,anjers corner burger,11-Aug-20,5,0, A handy tool for thise who works on the go.,,,
Excel,2067,farmerjaxon1,14-Jun-20,5,1," Works well on desktop, laptop and mobile. Great app",,,
Excel,2068,Jennie Wright,6-May-20,5,0, Really pleased with this app. Almost like working with laptop version.,,,
Excel,2069,Makareti Robinson,10-Jun-20,5,2, Out of this world I like excel. Word is also easy to use thank you,,,
Excel,2070,fida abbas,5-Jun-20,5,0, Handy and calculative app for instant response in anywhere.,,,
Excel,2071,Debra-ann Dobson,21-Aug-20,5,1, Good easy too use works very well.,,,
Excel,2072,Shakeeb Ahmed,20-Jul-20,5,0, Excellent app it make our office work much easier.,,,
Excel,2073,RS Rifat,5-Jul-20,5,1, Genius People Can Know The Need Of Excel. This is a very good thing for bussiness and daily life.,,,
Excel,2074,Suzie Eckstein,16-Sep-20,5,1," I use excel spreadsheets every day for home, work, and school",,,
Excel,2075,Shanto Deb,2-Oct-20,5,0, It’s really work perfectl,,,
Excel,2076,Binod Gogoi,9-Aug-20,5,0, It has been a very good productive application software for me. Thanks ms,,,
Excel,2077,Shaun Evans,9-Jul-20,5,1, It's excel. If you have a bright person on your staff then this is perfect for small amd medium sized companies,,,
Excel,2078,Naga Yogita,3-Aug-20,5,0, It is very nice and easy to use,,,
Excel,2079,Cyril Ikolomani,27-Jun-20,4,0, Such a good app but I wish all the home functions which are on computers could be included,,,
Excel,2080,Liyakhath Karim,12-Aug-20,5,0, Very useful at outdoor,,,
Excel,2081,chidi lamberto,4-Jul-20,5,1, Very useful app. Easily synced between my phone and pc,,,
Excel,2082,P. K,22-Jun-20,5,1," Best app of Microsoft Excel which makes work smooth, easy magicaly and keep data safe till long time",,,
Excel,2083,PC COMPANY,19-Jun-20,4,0, This app is very good and self explanatory. Easy instructions to follow.,,,
Excel,2084,Sharon Ngoshi,29-Apr-20,5,1, Brilliant app. Helps me update my records whilst on the go!,,,
Excel,2085,Bill McCarver,14-May-20,5,0, Just like excel for windows. Excellent for acessing your spreadsheets om the go,,,
Excel,2086,Khoi Khong,10-Jul-20,5,0," Easy to use, icons are friendly.",,,
Excel,2087,Sean Mullen,10-May-20,4,4, Excellent tool for logging the books and author's I have read.,,,
Excel,2088,Nadeem Khan,14-May-20,5,2," Indeed, this is fantastic & easy to use even for new users. Thanks",,,
Excel,2089,Jaroslaw Skladnik,23-Jun-20,5,0, Easy to use when used regularly. Same as everything else.,,,
Excel,2090,akash gowda,18-Jul-20,5,0, Super Nice to use at anywhere at any time it is useful,,,
Excel,2091,Abhay Kumar,16-Jul-20,3,0, Many things are missing especially the VBA,,,
Excel,2092,Alan Willis,28-Aug-20,1,0, Having difficulties getting started to start at the beginning of the probramme,,,
Excel,2093,Joy Asis,21-Aug-20,5,0, I like it.I can see my mails easily,,,
Excel,2094,Anurag Gaurav,6-May-20,5,0, Experience of using spreadsheet can be enhanced using this app. Microsoft can always be trusted .,,,
Excel,2095,Richard Baschak,20-Sep-20,5,1, The best of excel right on your phone.,,,
Excel,2096,Danang Wiratnoko,14-Jun-20,5,1, Very clear and easy to use and to understand thank you love it (please NO ADS �,,,
Excel,2097,NIHAR RANJAN SAHOO,29-Apr-20,4,0, V good to use ... Not getting how to copy top column data to below one.,,,
Excel,2098,Javier Ramirez,8-Aug-20,5,0, Perfect for work and home,,,
Excel,2099,Ria T Sakya,10-Aug-20,5,0, Helpful when there is no computer,,,
Excel,2100,Jason Nichols,13-May-20,5,1, Works well for what seems like it would be hard to make work well on a phone.,,,
Excel,2101,Phil Land,31-May-20,5,1," Love the way it's available across all devices, make's work so much easier",,,
Excel,2102,Gamers time,10-Sep-20,5,0, Nice app it is useful very mach for many things like school work and many more,,,
Excel,2103,Leonel Barreto,16-Sep-20,5,1, It has been interesting to work in the Excel,,,
Excel,2104,Kevin Brouse,1-Oct-20,4,0, Been great to work with!,,,
Excel,2105,Sujan Bhadury,10-Sep-20,3,1," Data validation should be add in this app, then it's getting 5 �",,,
Excel,2106,Jatadhari Khuntia,21-Jun-20,5,1, Good for official workplace..it's easy and comfortable for uses..,,,
Excel,2107,Brett Spencer,12-May-20,5,0, I have always loved excel and am glad to have it on my phone now!,,,
Excel,2108,Jeremy Caldwell,6-May-20,2,0, cant use form controls on browser or mobile. all i wanted was a checkbox...,,,
Excel,2109,Anastasia Soebrata,28-Aug-20,5,0, Excel on Android makes my job easier,,,
Excel,2110,Matt T,1-Jun-20,5,0, Still learning app icons while it functions to expectations for what I use it for. So handy.,,,
Excel,2111,Philly Fecundd,30-Jun-20,5,2, Love excel on mobile I can adjust my spreadsheets on the fly.,,,
Excel,2112,Samuel,9-Jun-20,5,3, Still there best spreadsheet app there is now with great integration across platforms and apps,,,
Excel,2113,Chambail Singh Rajput,1-May-20,5,0, It is a wonderful app I have no doubt on it.. Advice every one download and work onit,,,
Excel,2114,Ilyas Anwar,26-Jul-20,5,1, Love to this App. Easy to use,,,
Excel,2115,Vickfor Lucani,8-Sep-20,5,0, THE MOST IMPORTANT APPLICATION TO DO EVERYTHING YOU WANT !!,,,
Excel,2116,Ian Dainty,13-Sep-20,5,1, Perfect for work on your phone,,,
Excel,2117,govind shah,20-Sep-20,5,0, Very good app fastly working,,,
Excel,2118,preeti sanju,16-Sep-20,4,0, Really easy for a new learner,,,
Excel,2119,rahul SABHERWAL,27-Sep-20,5,0, Very user friendly,,,
Excel,2120,Madhava Karunarathna,2-Oct-20,5,0, Very user friendly,,,
Excel,2121,V Knudsen,25-Jul-20,4,0, It is better on a large screen.,,,
Excel,2122,michael whitsett,29-Jun-20,5,1, I use Excel on multiple devices and I absolutly love it!!,,,
Excel,2123,Sharon Galuszka,5-May-20,5,1, Good overall and have nothing negative to report.,,,
Excel,2124,Austin Shawn,26-May-20,5,1," Very useful! Plenty of options, even for a phone!",,,
Excel,2125,Thampi Chacko,28-Apr-20,5,3," Yes, its very good in keeping accounts and of many features...",,,
Excel,2126,Leshinze Ugwu,17-Jun-20,4,1, Works well. Challenge with data function needed to convert CVS files to Excel format.,,,
Excel,2127,Pankaj Bodhania,20-May-20,4,1, It very good. Only problem is taking time in opening.,,,
Excel,2128,Nipun,16-Jul-20,5,1," Haven't used it for complex tests, has worked good so far.",,,
Excel,2129,Prosper Michael,11-Jul-20,5,1, It's a good App although it requires higher level of skills,,,
Excel,2130,Jib IU,19-Jul-20,5,1," easy to use, has all neccessary function",,,
Excel,2131,Gnanasekar Achari M S,23-May-20,5,1," Superb. But compare to system, mobile some options is to be enable",,,
Excel,2132,Siddhartha Mahavira,24-May-20,5,1, Wonderful! Rather more productive than the desktop version for me! Kudos!,,,
Excel,2133,Kebba Jassey,6-Jun-20,3,1, Comes on fast but my only limitation is that i can't edit documents.,,,
Excel,2134,Cya cynthia Mpheqeka,17-Sep-20,3,0, It needs to be more faster,,,
Excel,2135,KING K,22-Sep-20,5,0, Easy to use.. Good app,,,
Excel,2136,Annapoorani poorani,1-Oct-20,5,0, Wonderfull excel app... Must try,,,
Excel,2137,Sudhanshu Kumar,14-Jul-20,3,0, It is good but should be change something in it for easily use,,,
Excel,2138,Lu Martins,1-May-20,4,0," Apart a little inconsistencies, its a great app!",,,
Excel,2139,Nasir Hussain,27-Aug-20,5,2, Awesome app for sheet making.,,,
Excel,2140,Azeh Kushwaha,20-Jun-20,2,1, The search button has been disappeared after the latest update so plz fix this problem ..,,,
Excel,2141,Francis Murdock,22-May-20,5,2, Excel is a powerful tool in our efforts to organize an share data.,,,
Excel,2142,Tony Reynolds,14-May-20,5,0, A really straightforward application. Very useable.,,,
Excel,2143,Oluwabunmi Omotayo Ashano,25-Aug-20,4,0, Generally useable. Would appreciate more templates,,,
Excel,2144,Keller Bradshaw,19-May-20,1,1, Keeps bugging me for access to my Onedrive which i do not desire to give Microsoft access to. F#@% O**,,,
Excel,2145,Rajan Yadav,16-Jul-20,3,0, Can Microsoft bring the 2 million rows in excel which will help the people to get the work done easily on big data,,,
Excel,2146,Saher shaikh,3-May-20,2,1, Not user friendly to share documents multiple times.,,,
Excel,2147,JOHN CASSANDRA,26-Jun-20,1,6, new phone... I just updated my phone and now I can no longer edit my Excel spreadsheets. what happened? Need help getting fixed. I am now handcuffed when I travel. MS please reach out to me.... This just happened again,,,
Excel,2148,Rameez Sayyed,27-Jun-20,5,0, I love this app and use it to manage my expense and savings.,,,
Excel,2149,Ramesh Purohit,26-Jul-20,1,0, It's taking more than usual time to open... So boring to wait,,,
Excel,2150,Trent Griffin,8-Jun-20,4,1, Good.... But no macro's.... Will you ever have an upgrade on this so it can run macro's as well?,,,
Excel,2151,Dharmavirsinh Rana,31-May-20,4,1, Very good app and we do our work from mobile.please produce office mobile plan seperate.,,,
Excel,2152,M K,11-May-20,5,3," Really great app, easy to use, and accessible 24/7",,,
Excel,2153,kallal Mukherjee,24-Apr-20,5,2, Very good app for all official work.....now you can work with your phone...no need to carry pc,,,
Excel,2154,HemanthKumar P,11-Jul-20,5,0, Very fast and clear and neat.,,,
Excel,2155,Brock Brayboy,5-Jul-20,5,0, Easy to use on the go and constantly adding new features,,,
Excel,2156,Nibha Bhardwaj,26-Jun-20,5,0, It free on mobile but why not free on laptop or just decrease the prices on laptop,,,
Excel,2157,R. Hdez,29-Jun-20,5,0, Awesome! and very convenient for an app on Android phone.,,,
Excel,2158,Nadir Ahsan,31-Aug-20,5,0, Very useful software in accounting,,,
Excel,2159,Anita Singh,2-Sep-20,2,0, Good and user friendly,,,
Excel,2160,Ariful Islam,31-Aug-20,5,0," Love it, great addition to the phone apps",,,
Excel,2161,Lee Byrom,8-Jun-20,5,0, Excellent app has never let me down yet.. lots of use out of this app every day...,,,
Excel,2162,kisuke urahara,14-Jun-20,2,1, Zooming in on a cell phone is NOT a saveable change. Stop asking me to save when I've made no data changes!,,,
Excel,2163,fariz rahmanlatif,21-May-20,2,2, slow loading respon when we open the other apps in our phone..make our work kinda slower.. wps is better..,,,
Excel,2164,Andile Sompunzi,20-May-20,5,1, Excellent for spread sheets and good value easy to utilize it's like a hand held Laptop in my pocket😂💯�,,,
Excel,2165,Swati Singh,12-May-20,5,0," best for making charts and projects and we have lots of options for designing, sums etc...",,,
Excel,2166,Cindy Wong,3-May-20,5,0," Easy for me any time and anyway, home and office also smooth�",,,
Excel,2167,F Fede's place,17-May-20,4,0, Pretty good. Very similar to work on a PC.,,,
Excel,2168,Mike Radabaugh,24-Jul-20,5,1, It does very well on mobile use.,,,
Excel,2169,Damian Parker,27-Jun-20,5,0, Great to be able to update /sheets easily now with a smartphone!,,,
Excel,2170,swarup de,9-Jul-20,5,1, Excel is the good app in the world. It is my favorite app,,,
Excel,2171,panchuram sagar,22-Jul-20,5,1, Microsoft Excel is very good visible to users!!!,,,
Excel,2172,james c,5-May-20,4,0, I like it and it is very easy to understand and work with very well done,,,
Excel,2173,Kesavan Perumal,19-Aug-20,4,0, Very ease to operate,,,
Excel,2174,hsm rdx,5-Sep-20,5,0, Friendly and helpful,,,
Excel,2175,Marilyn Delos Santos,3-Sep-20,5,1, Nice to have this its easy to open the files,,,
Excel,2176,Monali Khatpe,7-Sep-20,5,1, best app but all functions are not given,,,
Excel,2177,ashirwad govekar,11-Sep-20,5,0, Wow!That's awesome.Excel reader .,,,
Excel,2178,Stephen Ozan,12-Aug-20,5,0, Super easy for the computer rookies like me!,,,
Excel,2179,Wendy Shelton,26-May-20,5,1, The spreadsheets and template never cease to amaze me. I has every task I need.,,,
Excel,2180,Daniel Keao,8-May-20,5,3, Great tool. Many ways to help make work efficientl,,,
Excel,2181,Nabilla Audwita,31-May-20,1,1," Why I can't open the file? It says ""The file type is unsupported by this version of Office""",,,
Excel,2182,Lucky The Adventures,27-Jul-20,5,0, Easy for documents.,,,
Excel,2183,J Badame,18-Jun-20,5,1, Very versatile spreadsheet, have been using it for years,,
Excel,2184,Nitesh Dhande,24-Jul-20,5,0, Its a very useful app. Thank you.,,,
Excel,2185,John Collymore,26-May-20,4,0, The functionality of the excel app is awesome. Thanks team Microsoft,,,
Excel,2186,Orville Hern,28-May-20,5,3, I have used excel since it first release and its a great tool.,,,
Excel,2187,Ventura Perez,30-May-20,5,1," Best spreadsheet, and usable in any device/os.",,,
Excel,2188,rahul taywade,14-Jun-20,5,1, Awesome 👍😊 Very useful .... special in office work...easy to us,,,
Excel,2189,EJaz Khan,7-Jul-20,5,1," So easy to use , we mange our stock easily with excel.",,,
Excel,2190,Marisa Martinez,25-Apr-20,5,1, Working very well on my phone. I can update my spreadsheet on the go and keep an eye on my budget,,,
Excel,2191,Sagar Matpati,2-Sep-20,1,0, Not able to open .CSV file,,,
Excel,2192,Manas Nayak,28-Sep-20,4,0, I am very comfort for using excel.,,,
Excel,2193,Ayush Pareek,16-Jun-20,1,1, It is just showing configuring office since 1 hour and is not working.,,,
Excel,2194,Dinesh Bandara,19-Aug-20,5,1, Really easy to work with.saves a lot of time,,,
Excel,2195,S Khalid,16-May-20,5,0, Great app...saved me trouble of not being closer to my laptop many a times,,,
Excel,2196,Nic Steens,3-Jul-20,5,0, Pretty good version of Excel. Does everything I need to do on a mobile phone.,,,
Excel,2197,Hriturima Baidya,11-May-20,3,0," Must have more colours and also, some more easier options",,,
Excel,2198,Hari Sampurno,7-Aug-20,5,0, Good and simple used,,,
Excel,2199,jai rudra mishra,24-Apr-20,5,4, Ms excel is good softwaer for ms office Best app to long to long hard work is so easy And good work its best app and I like this app and most popular app,,,
Excel,2200,pankaj ghogare,2-Jul-20,4,0, Great app for excel work need to upgrade it for heavy excel sheets works,,,
Excel,2201,Hope Vickers,12-Aug-20,5,1, Easy to use and share,,,
Excel,2202,Abrar Ahmad Sandhu,25-May-20,5,2," Excellent app Kindly add the option ""to select different multiple coloumns or rows simultaneously"".",,,
Excel,2203,M Z,22-Aug-20,5,0, Great for computing and documenting,,,
Excel,2204,Aamir Khan,19-May-20,5,0, It's really an awesome experience do complete my work on time by this app. Awesome app..,,,
Excel,2205,Matthew Swift73,1-Jul-20,5,1," Very good app, use for work rotas and outgoings.",,,
Excel,2206,ALLIN1 RM,13-Jun-20,4,1, Very good but some Issue happening please developers solve those problem,,,
Excel,2207,Nikki Bhoot,27-Aug-20,4,0, Good to have excel on mobile.,,,
Excel,2208,William Masele,7-Jun-20,5,2, Microsoft exel app helps to make various templates and easily works.,,,
Excel,2209,Jean-Yves Chevalier,2-Jul-20,5,1," Fast and easy to use, convert files or view files.",,,
